"gene_id","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name","ko","ko_name","ko_des"
"g_44188",0,0,"A4XR78.1","RecName: Full=Ferrochelatase; AltName: Full=Heme synthase; AltName: Full=Protoheme ferro-lyase",20.605358,101.773072,82.732696,7.443084,6.365061,5.902613,5.33449,6.687803,4.200886,"Porphyrin metabolism","K01772","hemH, FECH","protoporphyrin/coproporphyrin ferrochelatase"
"g_44190",0,0,NA,NA,29.128778,139.660025,104.364161,11.509025,6.089338,8.481295,7.275259,11.450176,9.182186,"Porphyrin metabolism","K01719","hemD, UROS","uroporphyrinogen-III synthase"
"g_44376",0,0,"Q5YU18.1","RecName: Full=Ferrochelatase; AltName: Full=Heme synthase; AltName: Full=Protoheme ferro-lyase",94.447273,192.026304,242.546361,0.490038,0.587844,1.981682,0.82799,0.835273,0.603528,"Porphyrin metabolism","K01772","hemH, FECH","protoporphyrin/coproporphyrin ferrochelatase"
"g_44472",0,0,"P57615.1","RecName: Full=Oxygen-independent coproporphyrinogen-III oxidase-like protein BU550",2.52647,7.534274,6.373518,1.243517,1.024643,1.961927,0.928195,0.63512,0.810631,"Porphyrin metabolism","K02495","hemN, hemZ","oxygen-independent coproporphyrinogen III oxidase"
"g_44513",0,1,NA,NA,60.528208,119.725475,158.33367,0.407466,0.397605,2.226836,0.784985,0.804839,0.861686,"Porphyrin metabolism","K02259","COX15, ctaA","heme a synthase"
"g_44548",0,0,"Q6NJJ4.1","RecName: Full=Uroporphyrinogen decarboxylase; Short=UPD; Short=URO-D",110.529721,151.498047,196.534766,0.717375,0.952225,1.962395,0.600406,0.395139,0.59029,"Porphyrin metabolism","K01599","hemE, UROD","uroporphyrinogen decarboxylase"
"g_45032",0,0,"Q9HWF9.1","RecName: Full=Bacterioferritin; Short=BFR",0.604621,0.208293,0.323986,5.044567,4.525395,3.275746,4.844844,2.378559,5.234329,"Porphyrin metabolism","K03594","bfr","bacterioferritin"
"g_45324",0,0,"P22759.2","RecName: Full=Bacterioferritin; Short=BFR; AltName: Full=Cytochrome b-557.5",0.518063,0.765096,0.7277,5.33622,1.659568,5.0227,19.293919,11.640356,23.906839,"Porphyrin metabolism","K03594","bfr","bacterioferritin"
"g_45604",0,0,"P21637.2","RecName: Full=Precorrin-3B synthase",2.470299,1.243343,1.435986,2.855196,2.738367,2.6489,3.670442,1.352238,1.875074,"Porphyrin metabolism","K02229","cobG","precorrin-3B synthase"
"g_46281",0,0,NA,NA,2.71222,0.499021,1.641278,2.644977,4.991298,16.130896,8.58161,6.65329,24.250548,"Porphyrin metabolism","K03594","bfr","bacterioferritin"
"g_46451",1,0,"Q4JSX4.1","RecName: Full=Glutamyl-tRNA reductase; Short=GluTR",70.272988,45.595734,48.152256,1.790662,1.83973,7.571472,2.767644,1.186943,1.758654,"Porphyrin metabolism","K02492","hemA","glutamyl-tRNA reductase"
"g_47000",0,0,"P77915.2","RecName: Full=Oxygen-independent coproporphyrinogen III oxidase; Short=CPO; AltName: Full=Coproporphyrinogen III dehydrogenase; Short=CPDH",2.83532,1.189321,1.718152,5.000445,7.273203,6.383948,5.617016,3.134688,5.368832,"Porphyrin metabolism","K02495","hemN, hemZ","oxygen-independent coproporphyrinogen III oxidase"
"g_47235",0,0,"P77915.2","RecName: Full=Oxygen-independent coproporphyrinogen III oxidase; Short=CPO; AltName: Full=Coproporphyrinogen III dehydrogenase; Short=CPDH",7.463109,4.119984,7.648927,22.37163,19.706224,32.825197,17.848727,13.547623,8.367458,"Porphyrin metabolism","K02495","hemN, hemZ","oxygen-independent coproporphyrinogen III oxidase"
"g_48235",0,0,"Q0K7H7.1","RecName: Full=Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase; Short=NN:DBI PRT; AltName: Full=N(1)-alpha-phosphoribosyltransferase",0.947673,0.254158,0.12088,1.517988,1.149879,1.282842,1.633629,1.223516,1.619731,"Porphyrin metabolism","K00768","E2.4.2.21, cobU, cobT","nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"
"g_49579",0,0,"Q9I472.1","RecName: Full=Corrinoid adenosyltransferase; AltName: Full=Cob(II)alamin adenosyltransferase; AltName: Full=Cob(II)yrinic acid a,c-diamide adenosyltransferase; AltName: Full=Cobinamide/cobalamin adenosyltransferase",0.795975,0.417012,0.442085,1.400801,3.926671,0.448185,1.565188,1.897499,1.757789,"Porphyrin metabolism","K19221","cobA, btuR","cob(I)alamin adenosyltransferase"
"g_50977",0,0,"A1U368.1","RecName: Full=Glutamyl-tRNA reductase; Short=GluTR",0.441082,0.274057,0.396143,1.119935,0.645942,1.773402,3.186586,3.711797,15.971797,"Porphyrin metabolism","K02492","hemA","glutamyl-tRNA reductase"
"g_51246",0,0,"P71119.2","RecName: Full=Heme oxygenase",1364.288514,1998.525713,2098.153888,25.916415,27.775079,106.406441,27.344373,21.991917,3.751606,"Porphyrin metabolism","K00510","HMOX1","heme oxygenase 1"
"g_51442",0,1,NA,NA,2.718973,2.068973,1.095158,5.391356,5.211628,5.286663,2.36638,2.66381,9.904013,"Porphyrin metabolism","K02496","hemX","uroporphyrin-III C-methyltransferase"
"g_51527",1,1,NA,NA,1.549066,0.984988,1.154713,2.735539,1.942204,5.28762,2.41409,3.23444,4.042791,"Porphyrin metabolism","K02259","COX15, ctaA","heme a synthase"
"g_51829",0,0,"P54919.2","RecName: Full=Delta-aminolevulinic acid dehydratase; Short=ALAD; Short=ALADH; AltName: Full=Porphobilinogen synthase",182.864263,414.659721,510.156484,0.981638,0.786651,3.124232,1.699462,1.801931,1.025573,"Porphyrin metabolism","K01698","hemB, ALAD","porphobilinogen synthase"
"g_53370",0,0,"A0LXY3.1","RecName: Full=Glutamate-1-semialdehyde 2,1-aminomutase; Short=GSA; AltName: Full=Glutamate-1-semialdehyde aminotransferase; Short=GSA-AT",6.9846,24.107847,20.237617,2.002897,2.884818,1.429556,2.098686,3.386061,2.124047,"Porphyrin metabolism","K01845","hemL","glutamate-1-semialdehyde 2,1-aminomutase"
"g_53778",0,0,"A4VKZ1.1","RecName: Full=Ferrochelatase; AltName: Full=Heme synthase; AltName: Full=Protoheme ferro-lyase",4.960325,2.325108,2.302337,10.613005,10.007815,5.447233,4.62813,4.336924,6.18172,"Porphyrin metabolism","K01772","hemH, FECH","protoporphyrin/coproporphyrin ferrochelatase"
"g_54558",0,0,"Q02JC0.1","RecName: Full=Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase; Short=NN:DBI PRT; AltName: Full=N(1)-alpha-phosphoribosyltransferase",0.629007,0.612291,0.74032,1.304845,3.393139,0.779421,0.630969,1.061739,1.762637,"Porphyrin metabolism","K00768","E2.4.2.21, cobU, cobT","nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"
"g_54564",0,0,"P77915.2","RecName: Full=Oxygen-independent coproporphyrinogen III oxidase; Short=CPO; AltName: Full=Coproporphyrinogen III dehydrogenase; Short=CPDH",3.305754,2.971674,4.786084,4.072309,7.425705,14.313112,12.151695,2.466169,6.852603,"Porphyrin metabolism","K02495","hemN, hemZ","oxygen-independent coproporphyrinogen III oxidase"
"g_55281",0,0,"Q9HZU0.1","RecName: Full=Precorrin-6Y C(5,15)-methyltransferase",1.704254,0.610182,0.836503,2.126273,2.099184,1.470438,1.564326,1.334257,2.003991,"Porphyrin metabolism","K00595","cobL-cbiET","precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase"
"g_56214",0,0,NA,NA,15.317439,61.977226,52.458932,9.931832,7.215064,12.920892,6.918391,6.570648,4.250786,"Porphyrin metabolism","K03405","chlI, bchI","magnesium chelatase subunit I"
"g_56534",0,0,"Q1LJ80.1","RecName: Full=Cobalamin adenosyltransferase; Short=ATR",0.815423,0.501968,0.629978,2.333231,1.253731,1.284907,1.361162,0.457661,2.899951,"Porphyrin metabolism","K00798","MMAB, pduO","cob(I)alamin adenosyltransferase"
"g_56976",0,0,"A1U0R2.1","RecName: Full=Ferrochelatase; AltName: Full=Heme synthase; AltName: Full=Protoheme ferro-lyase",0.35667,0.490313,0.860913,3.717706,0.767994,2.153816,4.823889,5.813528,17.963082,"Porphyrin metabolism","K01772","hemH, FECH","protoporphyrin/coproporphyrin ferrochelatase"
"g_13542",0,1,"Q56770.1","RecName: Full=UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase; Short=UDP-Glc:Und-P Glc-1-P transferase; AltName: Full=Glucosyl-P-P-undecaprenol synthase",11.302876,51.150233,37.008675,2.552414,3.005842,1.411887,4.052503,4.411378,4.068834,"Exopolysaccharide biosynthesis","K03606","wcaJ","undecaprenyl-phosphate glucose phosphotransferase"
"g_14408",0,0,"Q94BX4.1","RecName: Full=Phosphatidylinositol N-acetylglucosaminyltransferase subunit A; AltName: Full=GlcNAc-PI synthesis protein; AltName: Full=Phosphatidylinositol-glycan biosynthesis class A protein",3.141066,12.86383,11.147193,0.681516,1.01933,0.159688,0.822752,1.014365,0.666326,"Exopolysaccharide biosynthesis","K16703","wcaL, amsK, cpsK","colanic acid/amylovoran/stewartan biosynthesis glycosyltransferase WcaL/AmsK/CpsK"
"g_17959",0,0,"P29847.1","RecName: Full=Serine acetyltransferase; Short=SAT; AltName: Full=Serine transacetylase",3.813485,12.410064,7.194075,0.062504,0,0.240724,0.36849,0.103101,0.049141,"Exopolysaccharide biosynthesis","K00640","cysE","serine O-acetyltransferase"
"g_20609",0,1,NA,NA,2.233218,3.564951,3.37342,0.148729,0.253565,0.376057,0.197511,0.267388,0.271314,"Exopolysaccharide biosynthesis","K19291","alg44","mannuronan synthase"
"g_25456",0,1,"A8F961.1","RecName: Full=Serine acetyltransferase; Short=SAT",8.260737,4.49197,2.930913,0,0,0,0.51933,0.066631,0.141839,"Exopolysaccharide biosynthesis","K00640","cysE","serine O-acetyltransferase"
"g_32388",0,1,"Q52463.2","RecName: Full=Mannuronan synthase; AltName: Full=Glycosyltransferase Alg8",1.809578,1.625921,3.477901,0.497137,0.322289,0.364171,0.595838,0.500841,0.288113,"Exopolysaccharide biosynthesis","K19290","alg8","mannuronan synthase"
"g_32692",0,0,"P29847.1","RecName: Full=Serine acetyltransferase; Short=SAT; AltName: Full=Serine transacetylase",3.100312,2.00651,2.301584,5.635857,4.659293,4.621533,3.756424,4.096443,11.679008,"Exopolysaccharide biosynthesis","K00640","cysE","serine O-acetyltransferase"
"g_35152",0,0,"Q59967.1","RecName: Full=Serine acetyltransferase, plasmid; Short=SAT",3.58474,6.419568,5.807913,1.160844,0.891885,0.501036,0.501542,0.580184,0.606371,"Exopolysaccharide biosynthesis","K00640","cysE","serine O-acetyltransferase"
"g_42340",0,1,"P9WMW4.1","RecName: Full=Decaprenyl-phosphate N-acetylglucosaminephosphotransferase; AltName: Full=Decaprenyl-phosphate GlcNAc-1-phosphate transferase; AltName: Full=Decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase; AltName: Full=UDP-GlcNAc:decaprenyl-phosphate GlcNAc-1-phosphate transferase >P9WMW5.1 RecName: Full=Decaprenyl-phosphate N-acetylglucosaminephosphotransferase; AltName: Full=Decaprenyl-phosphate GlcNAc-1-phosphate transferase; AltName: Full=Decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase; AltName: Full=UDP-GlcNAc:decaprenyl-phosphate GlcNAc-1-phosphate transferase",10.004482,11.548824,11.926863,0.404075,0,0.651569,0.372671,0.137346,0.068645,"Exopolysaccharide biosynthesis","K02851","wecA, tagO, rfe","UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase"
"g_42730",0,0,"P95231.1","RecName: Full=Serine acetyltransferase; Short=SAT",33.194121,24.826193,33.42489,0.853314,0.714193,1.424657,0.438335,0.232328,0.374453,"Exopolysaccharide biosynthesis","K00640","cysE","serine O-acetyltransferase"
"g_46706",0,1,NA,NA,0,0.651297,0,1.618774,1.045037,2.557463,1.48382,1.354123,0.607333,"Exopolysaccharide biosynthesis","K11937","pgaD","biofilm PGA synthesis protein PgaD"
"g_54567",0,0,"P23145.1","RecName: Full=Probable serine acetyltransferase; Short=SAT",16.99848,29.709283,42.848194,5.067982,3.887539,3.510384,4.887755,5.50864,3.675806,"Exopolysaccharide biosynthesis","K00640","cysE","serine O-acetyltransferase"
"g_00134",0,0,"Q9I452.1","RecName: Full=Probable 3-mercaptopyruvate sulfurtransferase; Short=MST; AltName: Full=Rhodanese-like protein",13.589482,1.390919,0.399204,0.187113,1.021208,0.07358,0.668523,0.345897,0.234993,"Sulfur metabolism","K01011","TST, MPST, sseA","thiosulfate/3-mercaptopyruvate sulfurtransferase"
"g_00487",0,0,"Q8XCG6.1","RecName: Full=3'(2'),5'-bisphosphate nucleotidase CysQ; AltName: Full=3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase; AltName: Full=3'-phosphoadenosine 5'-phosphate phosphatase; Short=PAP phosphatase",1.414833,0.789704,0.314942,1.593772,1.120367,1.40496,1.196118,0.91322,1.416874,"Sulfur metabolism","K01082","cysQ, MET22, BPNT1","3'(2'), 5'-bisphosphate nucleotidase"
"g_00491",0,0,"A5G863.1","RecName: Full=Adenylyl-sulfate kinase; AltName: Full=APS kinase; AltName: Full=ATP adenosine-5'-phosphosulfate 3'-phosphotransferase; AltName: Full=Adenosine-5'-phosphosulfate kinase",5.12592,9.15295,5.851756,1.402363,1.210078,1.055144,0.570827,1.543889,1.290272,"Sulfur metabolism","K00860","cysC","adenylylsulfate kinase"
"g_01058",1,0,"P0ABK6.2","RecName: Full=Cysteine synthase A; Short=CSase A; AltName: Full=O-acetylserine (thiol)-lyase A; Short=OAS-TL A; AltName: Full=O-acetylserine sulfhydrylase A; AltName: Full=Sulfate starvation-induced protein 5; Short=SSI5 >P0ABK5.2 RecName: Full=Cysteine synthase A; Short=CSase A; AltName: Full=O-acetylserine (thiol)-lyase A; Short=OAS-TL A; AltName: Full=O-acetylserine sulfhydrylase A; AltName: Full=S-carboxymethylcysteine synthase; AltName: Full=Sulfate starvation-induced protein 5; Short=SSI5",5.248165,5.697279,2.231451,0.162436,0.069583,0.204502,0.135903,0.147284,0.081097,"Sulfur metabolism","K01738","cysK","cysteine synthase"
"g_01198",0,0,"Q6F9A8.1","RecName: Full=Sulfate/thiosulfate import ATP-binding protein CysA; AltName: Full=Sulfate-transporting ATPase",5.213573,6.055475,3.936759,0,0,0.124894,0,0.552206,0.250481,"Sulfur metabolism","K02045","cysA","sulfate/thiosulfate transport system ATP-binding protein"
"g_02090",0,0,"P07850.3","RecName: Full=Sulfite oxidase",5.469789,2.332383,1.210443,0,0,0,1.085829,0.959929,0,"Sulfur metabolism","K00387","SUOX","sulfite oxidase"
"g_03456",0,0,NA,NA,10.691532,2.136713,1.133963,0,0,0,0,0,0,"Sulfur metabolism","K00988","APA1_2","sulfate adenylyltransferase (ADP) / ATP adenylyltransferase"
"g_04071",0,0,"Q08686.1","RecName: Full=Thiosulfate sulfurtransferase TUM1; AltName: Full=Thiouridine modification protein 1",7.699186,1.833122,1.378521,0,0.082667,0.177245,0.346375,0,0.237664,"Sulfur metabolism","K01011","TST, MPST, sseA","thiosulfate/3-mercaptopyruvate sulfurtransferase"
"g_04518",0,0,"Q72E85.1","RecName: Full=Menaquinone reductase, iron-sulfur cluster-binding subunit; AltName: Full=Quinone reductase complex subunit C; AltName: Full=Type I cytochrome c3:menaquinone oxidoreductase subunit C",139.23343,272.889556,150.301044,17.195993,30.945095,11.013942,11.591321,15.70481,30.688514,"Sulfur metabolism","K00184","dmsB","dimethyl sulfoxide reductase iron-sulfur subunit"
"g_05283",0,0,"P56859.3","RecName: Full=Phosphoadenosine phosphosulfate reductase; AltName: Full=3'-phosphoadenylylsulfate reductase; AltName: Full=PAPS reductase, thioredoxin dependent; AltName: Full=PAdoPS reductase",43.509794,13.890726,12.357071,0.11483,0.103806,0,0,0,0.102495,"Sulfur metabolism","K00390","cysH","phosphoadenosine phosphosulfate reductase"
"g_07033",0,1,"Q12657.1","RecName: Full=Adenylyl-sulfate kinase; AltName: Full=ATP adenosine-5'-phosphosulfate 3'-phosphotransferase; AltName: Full=Adenosine-5'-phosphosulfate kinase; Short=APS kinase",82.825533,15.388895,15.876414,0.206122,0,0.177999,0.025844,0.108296,0.199974,"Sulfur metabolism","K00860","cysC","adenylylsulfate kinase"
"g_07162",0,0,"P39692.2","RecName: Full=Sulfite reductase",63.473626,20.814362,15.420302,0.111298,0.165297,0.064428,0.119927,0.229908,0.048473,"Sulfur metabolism","K00380","cysJ","sulfite reductase (NADPH) flavoprotein alpha-component"
"g_07295",0,0,"Q73XV0.1","RecName: Full=Sulfite reductase",33.852902,1.251086,1.862893,0,0.181271,0,0.328283,0.344139,0.048163,"Sulfur metabolism","K00381","cysI","sulfite reductase (NADPH) hemoprotein beta-component"
"g_07976",0,0,"Q9Y6N5.1","RecName: Full=Sulfide:quinone oxidoreductase, mitochondrial; Short=SQOR; AltName: Full=Sulfide dehydrogenase-like; AltName: Full=Sulfide quinone oxidoreductase; Flags: Precursor",9.577399,12.370897,14.246273,88.141463,353.794531,216.454445,84.11774,71.458807,126.83484,"Sulfur metabolism","K17218","sqr","sulfide:quinone oxidoreductase"
"g_08093",0,0,"I3R637.1","RecName: Full=Assimilatory ferredoxin-dependent nitrite reductase; Short=NiR; AltName: Full=Ferredoxin:nitrite reductase",7.170485,12.894985,10.22213,0.440532,0.778947,0.297397,0.173613,0.092464,0.075543,"Sulfur metabolism","K00381","cysI","sulfite reductase (NADPH) hemoprotein beta-component"
"g_08161",0,0,"Q19374.1","RecName: Full=Putative pyridoxal-phosphate dependent protein F13B12.4; Flags: Precursor",29.54077,62.587621,78.513248,0.117754,0.22865,0.727814,0.304306,0.466061,0.035703,"Sulfur metabolism","K01738","cysK","cysteine synthase"
"g_08668",0,0,"Q06530.3","RecName: Full=Sulfide dehydrogenase",25.322916,22.199107,22.173777,2.561315,3.611836,2.907473,3.186609,4.737432,2.415201,"Sulfur metabolism","K17229","fccB","sulfide dehydrogenase [flavocytochrome c] flavoprotein chain"
"g_08736",0,0,"Q9HYG2.3","RecName: Full=Alkanesulfonate monooxygenase; AltName: Full=FMNH2-dependent aliphatic sulfonate monooxygenase; AltName: Full=PA13",16.488949,0.865506,2.910901,0,0.070752,0.019408,0.030197,0.031651,0,"Sulfur metabolism","K04091","ssuD, msuD","alkanesulfonate monooxygenase"
"g_09889",0,0,"Q9I452.1","RecName: Full=Probable 3-mercaptopyruvate sulfurtransferase; Short=MST; AltName: Full=Rhodanese-like protein",2.750518,3.553265,2.896454,73.055243,86.005058,89.69234,77.968009,70.624183,90.604713,"Sulfur metabolism","K01011","TST, MPST, sseA","thiosulfate/3-mercaptopyruvate sulfurtransferase"
"g_10892",0,0,"Q73XV0.1","RecName: Full=Sulfite reductase",6.612094,6.424262,9.047672,0.011234,0.245987,0.110866,0.01077,0,0.058255,"Sulfur metabolism","K00392","sir","sulfite reductase (ferredoxin)"
"g_10965",0,0,"Q1QUF9.1","RecName: Full=Sulfate adenylyltransferase subunit 1; AltName: Full=ATP-sulfurylase large subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT",7.26419,3.693253,4.111779,0.830635,1.952359,0.63711,0.772818,1.047604,0.494049,"Sulfur metabolism","K00956","cysN","sulfate adenylyltransferase subunit 1"
"g_12405",0,0,"P55218.1","RecName: Full=O-succinylhomoserine sulfhydrylase; Short=OSH sulfhydrylase; Short=OSHS sulfhydrylase",3.185043,1.349355,1.104736,10.58204,8.218738,4.212785,5.731385,2.723971,4.695274,"Sulfur metabolism","K10764","metZ","O-succinylhomoserine sulfhydrylase"
"g_13764",0,0,"P66876.1","RecName: Full=Cystathionine gamma-synthase; Short=CGS; AltName: Full=O-succinylhomoserine (thiol)-lyase >P9WGB6.1 RecName: Full=Cystathionine gamma-synthase; Short=CGS; AltName: Full=O-succinylhomoserine (thiol)-lyase >P9WGB7.1 RecName: Full=Cystathionine gamma-synthase; Short=CGS; AltName: Full=O-succinylhomoserine (thiol)-lyase",18.978038,19.999467,29.607288,0.194499,0.213054,0.424142,0.21515,0.10198,0.08639,"Sulfur metabolism","K01739","metB","cystathionine gamma-synthase"
"g_14200",0,0,"Q7RYW6.1","RecName: Full=Cysteine synthase 1; Short=CS 1; AltName: Full=O-acetylserine (thiol)-lyase 1; Short=OAS-TL 1; AltName: Full=O-acetylserine sulfhydrylase 1; AltName: Full=O-succinylserine sulfhydrylase; Flags: Precursor",44.511457,11.975448,8.067481,0.460449,0.57464,1.53764,0.849549,0.672968,0.314776,"Sulfur metabolism","K01738","cysK","cysteine synthase"
"g_15023",0,0,"P9WHF4.1","RecName: Full=Putative thiosulfate sulfurtransferase SseB >P9WHF5.1 RecName: Full=Putative thiosulfate sulfurtransferase SseB",9.287918,18.136004,17.780638,0.091915,0,0.101911,0.0253,0.028242,0.175768,"Sulfur metabolism","K01011","TST, MPST, sseA","thiosulfate/3-mercaptopyruvate sulfurtransferase"
"g_16073",0,0,"Q9Y875.1","RecName: Full=Homoserine O-acetyltransferase; AltName: Full=Homoserine O-trans-acetylase",16.045854,4.316936,3.284208,0,0,0.167757,0,0.109053,0.052916,"Sulfur metabolism","K00641","metX","homoserine O-acetyltransferase/O-succinyltransferase"
"g_17108",0,0,"Q21IS6.1","RecName: Full=Sulfate adenylyltransferase subunit 1; AltName: Full=ATP-sulfurylase large subunit; AltName: Full=Sulfate adenylate transferase; Short=SAT",1.191651,4.640747,2.933224,0.142552,0.14854,0.1821,0.064681,0,0.073576,"Sulfur metabolism","K00956","cysN","sulfate adenylyltransferase subunit 1"
"g_17157",0,0,"P18775.2","RecName: Full=Dimethyl sulfoxide reductase DmsA; Short=DMSO reductase; Short=DMSOR; Short=Me2SO reductase; Flags: Precursor",5.068337,11.100499,8.155002,0.408558,0.126359,0.643913,0.080926,0.052441,0.015343,"Sulfur metabolism","K07306","dmsA","anaerobic dimethyl sulfoxide reductase subunit A"
"g_17959",0,0,"P29847.1","RecName: Full=Serine acetyltransferase; Short=SAT; AltName: Full=Serine transacetylase",3.813485,12.410064,7.194075,0.062504,0,0.240724,0.36849,0.103101,0.049141,"Sulfur metabolism","K00640","cysE","serine O-acetyltransferase"
"g_18411",0,1,NA,NA,2.128806,6.864403,2.869816,0.097193,0,0.134175,0,0.348302,0,"Sulfur metabolism","K16937","doxD","thiosulfate dehydrogenase (quinone) large subunit"
"g_18865",0,0,"Q8PHC7.1","RecName: Full=Phosphoadenosine phosphosulfate reductase; AltName: Full=3'-phosphoadenylylsulfate reductase; AltName: Full=PAPS reductase, thioredoxin dependent; AltName: Full=PAPS sulfotransferase; AltName: Full=PAdoPS reductase",13.50476,5.94658,4.37926,1.409562,1.570694,0.717881,1.098992,0.880041,0.621422,"Sulfur metabolism","K00390","cysH","phosphoadenosine phosphosulfate reductase"
"g_19389",0,0,"Q5LRT0.1","RecName: Full=3-methylmercaptopropionyl-CoA ligase; Short=MMPA-CoA ligase; AltName: Full=Acyl-CoA ligase",18.647307,20.258899,15.160223,0.260541,0.227093,1.827719,0.640112,0.44441,0.58935,"Sulfur metabolism","K20034","dmdB","3-(methylthio)propionyl---CoA ligase"
"g_20336",0,0,"Q8EBC3.1","RecName: Full=Sulfate/thiosulfate import ATP-binding protein CysA 1; AltName: Full=Sulfate-transporting ATPase 1",2.374811,2.405654,3.388832,0.263274,0.48539,0.10316,0.381035,0.300799,0.096614,"Sulfur metabolism","K02045","cysA","sulfate/thiosulfate transport system ATP-binding protein"
"g_20553",0,0,"Q9I6L0.1","RecName: Full=Sulfate/thiosulfate import ATP-binding protein CysA; AltName: Full=Sulfate-transporting ATPase",2.171616,5.010985,3.752066,0.746811,0.758511,1.05291,1.111078,1.102502,0.701044,"Sulfur metabolism","K02045","cysA","sulfate/thiosulfate transport system ATP-binding protein"
"g_20602",0,0,"P55218.1","RecName: Full=O-succinylhomoserine sulfhydrylase; Short=OSH sulfhydrylase; Short=OSHS sulfhydrylase",4.751115,3.090428,2.508555,13.669769,14.010207,4.08006,8.027902,6.371018,5.671532,"Sulfur metabolism","K10764","metZ","O-succinylhomoserine sulfhydrylase"
"g_21791",0,0,"P26264.2","RecName: Full=3'(2'),5'-bisphosphate nucleotidase CysQ; AltName: Full=3'(2'),5-bisphosphonucleoside 3'(2')-phosphohydrolase; AltName: Full=3'-phosphoadenosine 5'-phosphate phosphatase; Short=PAP phosphatase",7.055056,15.559302,11.699325,1.959352,1.932593,0.976658,0.601447,1.793632,1.080896,"Sulfur metabolism","K01082","cysQ, MET22, BPNT1","3'(2'), 5'-bisphosphate nucleotidase"
"g_23537",0,0,"P38675.3","RecName: Full=Cystathionine gamma-synthase; AltName: Full=O-succinylhomoserine (thiol)-lyase",16.195422,10.68708,6.703665,0.149453,0,0.229754,0,0.175427,0,"Sulfur metabolism","K01739","metB","cystathionine gamma-synthase"
"g_23597",0,0,"Q5LLW7.1","RecName: Full=3-methylmercaptopropionyl-CoA dehydrogenase",4.13268,5.967704,6.436172,221.740988,132.136319,138.161537,218.332951,287.664598,255.381607,"Sulfur metabolism","K20035","dmdC","3-(methylsulfanyl)propanoyl-CoA dehydrogenase"
"g_23913",0,0,"A0A1D3PCM3.1","RecName: Full=Serine O-succinyltransferase; Short=SST; Flags: Precursor",10.617159,16.588607,17.572098,0.195431,0.29145,0.118404,0,0.162759,0.143678,"Sulfur metabolism","K00641","metX","homoserine O-acetyltransferase/O-succinyltransferase"
"g_24294",0,0,"I3R637.1","RecName: Full=Assimilatory ferredoxin-dependent nitrite reductase; Short=NiR; AltName: Full=Ferredoxin:nitrite reductase",2.455354,3.49568,2.859832,0.231429,0.547754,0.468868,0.612069,1.276487,0.170997,"Sulfur metabolism","K00381","cysI","sulfite reductase (NADPH) hemoprotein beta-component"
"g_25379",0,1,"Q9JS45.1","RecName: Full=Sulfite reductase",9.445171,56.278066,48.773109,2.958608,3.08064,1.776545,3.166376,5.85362,0.508305,"Sulfur metabolism","K00380","cysJ","sulfite reductase (NADPH) flavoprotein alpha-component"
"g_25456",0,1,"A8F961.1","RecName: Full=Serine acetyltransferase; Short=SAT",8.260737,4.49197,2.930913,0,0,0,0.51933,0.066631,0.141839,"Sulfur metabolism","K00640","cysE","serine O-acetyltransferase"
"g_26374",0,0,"Q5SM25.1","RecName: Full=Bifunctional oligoribonuclease and PAP phosphatase NrnA; AltName: Full=3'(2'),5'-bisphosphate nucleotidase; AltName: Full=3'-phosphoadenosine 5'-phosphate phosphatase; Short=PAP phosphatase",0.77039,3.845276,2.227545,0.091511,0,0.429058,0.32444,0.534041,0.819793,"Sulfur metabolism","K06881","nrnA","bifunctional oligoribonuclease and PAP phosphatase NrnA"
"g_26702",0,1,"P47169.1","RecName: Full=Sulfite reductase",113.539386,21.537069,20.087372,0.093544,0.084269,0.209491,0.123253,0,0.070043,"Sulfur metabolism","K00381","cysI","sulfite reductase (NADPH) hemoprotein beta-component"
"g_26919",0,0,"Q9HGF8.1","RecName: Full=Adenylyl-sulfate kinase; AltName: Full=ATP adenosine-5'-phosphosulfate 3'-phosphotransferase; AltName: Full=Adenosine-5'-phosphosulfate kinase; Short=APS kinase",2.290743,17.834743,17.31692,0,0,0.114622,0,0,0,"Sulfur metabolism","K00860","cysC","adenylylsulfate kinase"
"g_27145",0,0,"P47169.1","RecName: Full=Sulfite reductase",3.874946,13.235633,16.04155,0.121673,0.191242,0.128662,0.07126,0.098544,0.171337,"Sulfur metabolism","K00381","cysI","sulfite reductase (NADPH) hemoprotein beta-component"
